
---------- Begin Simulation Statistics ----------
simSeconds                                   0.231047                       # Number of seconds simulated (Second)
simTicks                                 231046727500                       # Number of ticks simulated (Tick)
finalTick                                231046727500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   6940.90                       # Real time elapsed on the host (Second)
hostTickRate                                 33287729                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2265080                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000001                       # Number of instructions simulated (Count)
simOps                                     1132163591                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   144074                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     163115                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        462093456                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.462093                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.164064                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1233570460                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1948                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1194558850                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   5191                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            101408770                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         276261088                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  96                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           461992289                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.585668                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.928278                       # Number of insts issued each cycle (Count)
system.cpu.intInstQueueWakeupAccesses      1167720457                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                         0                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                        0                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses                0                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                        0                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                       0                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses               0                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                  1209382871                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                            0                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                           0                       # Number of vector alu accesses (Count)
system.cpu.numSquashedInsts                   4007662                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.timesIdled                            3709                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                          101167                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.MemDepUnit__0.insertedLoads      267678501                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores     154741412                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads     49708565                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores     26528170                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups               231704741                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted         175736862                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect           5410568                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups             72661955                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates              5356852                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                65559438                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.902253                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                25484957                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect               1104                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups         2509508                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits            2508149                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             1359                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          314                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts       101317296                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls            1852                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts           2905019                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples    447550831                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     2.529687                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.818647                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0       111665850     24.95%     24.95% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1       131585334     29.40%     54.35% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2        70034527     15.65%     70.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3        13834471      3.09%     73.09% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4        21625883      4.83%     77.92% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5        11857947      2.65%     80.57% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6         5922510      1.32%     81.90% # Number of insts commited each cycle (Count)
